cc3a2_k4_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,2.32,58.97
random:,30.00,0.98,64.93


Data_cc3a2_k5_1_4_9_10_0.01_LSTM,,,
cc3a2_k5_1.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a2_k5_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a2_k5_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_cc3a2d10_k1_1_4_9_10_0.01_LSTM,,,
cc3a2d10_k1_1.txt
cmaes:,30.00,0.74,15.47
simulannealbnd:,30.00,0.55,13.40
MCTS:,30.00,0.73,9.10
random:,30.00,0.08,5.17


cc3a2d10_k1_2.txt
cmaes:,30.00,0.63,20.47
simulannealbnd:,30.00,0.48,13.63
MCTS:,30.00,0.75,12.57
random:,30.00,0.15,10.13


cc3a2d10_k1_3.txt
cmaes:,30.00,0.44,13.47
simulannealbnd:,30.00,0.40,15.17
MCTS:,30.00,0.58,11.17
random:,30.00,0.12,10.60


Data_cc3a2d10_k2_1_4_9_10_0.01_LSTM,,,
cc3a2d10_k2_1.txt
cmaes:,30.00,0.64,10.83
simulannealbnd:,30.00,0.40,6.83
MCTS:,30.00,0.65,5.13
random:,30.00,0.10,5.67


cc3a2d10_k2_2.txt
cmaes:,30.00,0.42,10.13
simulannealbnd:,30.00,0.35,7.23
MCTS:,30.00,0.62,7.50
random:,30.00,0.07,6.00


cc3a2d10_k2_3.txt
cmaes:,30.00,0.32,7.03
simulannealbnd:,30.00,0.32,6.90
MCTS:,30.00,0.61,11.90
random:,30.00,0.12,8.20


Data_cc3a2d10_k3_1_4_9_10_0.01_LSTM,,,
cc3a2d10_k3_1.txt
cmaes:,29.00,0.91,22.66
simulannealbnd:,30.00,0.50,12.40
MCTS:,30.00,0.90,15.10
random:,30.00,0.10,7.17


cc3a2d10_k3_2.txt
cmaes:,30.00,0.49,14.87
simulannealbnd:,30.00,0.46,12.77
MCTS:,30.00,0.99,23.70
random:,30.00,0.19,17.33


cc3a2d10_k3_3.txt
cmaes:,30.00,0.62,27.27
simulannealbnd:,30.00,0.47,20.60
MCTS:,30.00,0.66,19.80
random:,30.00,0.13,13.30


Data_cc3a2d10_k4_1_4_9_10_0.01_LSTM,,,
cc3a2d10_k4_1.txt
cmaes:,30.00,1.01,26.23
simulannealbnd:,30.00,0.87,25.33
MCTS:,30.00,1.34,29.53
random:,30.00,0.29,18.97


cc3a2d10_k4_2.txt
cmaes:,30.00,0.35,8.80
simulannealbnd:,30.00,0.42,10.63
MCTS:,30.00,0.74,10.80
random:,30.00,0.09,7.07


cc3a2d10_k4_3.txt
cmaes:,30.00,0.30,7.80
simulannealbnd:,30.00,0.27,7.13
MCTS:,30.00,0.45,5.33
random:,30.00,0.05,4.27


Data_cc3a2d10_k5_1_4_9_10_0.01_LSTM,,,
cc3a2d10_k5_1.txt
cmaes:,27.00,2.24,83.22
simulannealbnd:,30.00,2.06,101.07
MCTS:,30.00,1.17,42.30
random:,30.00,0.69,76.60


cc3a2d10_k5_2.txt
cmaes:,3.00,14.81,561.67
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a2d10_k5_3.txt
cmaes:,20.00,3.18,196.95
simulannealbnd:,26.00,4.27,197.73
MCTS:,25.00,8.01,362.92
random:,25.00,2.98,335.84


Data_cc3a2d5_k1_1_4_9_10_0.01_LSTM,,,
cc3a2d5_k1_1.txt
cmaes:,30.00,0.49,7.17
simulannealbnd:,30.00,0.31,5.97
MCTS:,30.00,0.57,5.07
random:,30.00,0.09,5.93


cc3a2d5_k1_2.txt
cmaes:,30.00,0.27,5.57
simulannealbnd:,30.00,0.26,5.87
MCTS:,30.00,0.53,3.47
random:,30.00,0.08,4.97


cc3a2d5_k1_3.txt
cmaes:,30.00,0.32,8.77
simulannealbnd:,30.00,0.34,8.93
MCTS:,30.00,0.54,6.43
random:,30.00,0.21,14.13


Data_cc3a2d5_k2_1_4_9_10_0.01_LSTM,,,
cc3a2d5_k2_1.txt
cmaes:,30.00,0.70,16.50
simulannealbnd:,30.00,0.46,13.67
MCTS:,30.00,0.66,7.57
random:,30.00,0.15,9.20


cc3a2d5_k2_2.txt
cmaes:,30.00,0.43,10.00
simulannealbnd:,30.00,0.36,7.77
MCTS:,30.00,0.56,5.70
random:,30.00,0.12,7.97


cc3a2d5_k2_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.70,9.00
random:,30.00,0.18,11.97


Data_cc3a2d5_k3_1_4_9_10_0.01_LSTM,,,
cc3a2d5_k3_1.txt
cmaes:,30.00,0.42,4.17
simulannealbnd:,30.00,0.27,4.37
MCTS:,30.00,0.56,4.23
random:,30.00,0.10,5.90


cc3a2d5_k3_2.txt
cmaes:,30.00,0.41,10.93
simulannealbnd:,30.00,0.34,9.20
MCTS:,30.00,0.84,14.10
random:,30.00,0.12,8.03


cc3a2d5_k3_3.txt
cmaes:,30.00,0.39,9.30
simulannealbnd:,30.00,0.34,7.90
MCTS:,30.00,0.73,11.30
random:,30.00,0.13,8.97


Data_cc3a2d5_k4_1_4_9_10_0.01_LSTM,,,
cc3a2d5_k4_1.txt
cmaes:,30.00,0.70,13.70
simulannealbnd:,30.00,0.40,8.93
MCTS:,30.00,0.94,14.33
random:,30.00,0.19,11.47


cc3a2d5_k4_2.txt
cmaes:,30.00,0.28,5.93
simulannealbnd:,30.00,0.27,6.33
MCTS:,30.00,0.62,6.17
random:,30.00,0.07,4.43


cc3a2d5_k4_3.txt
cmaes:,30.00,0.40,10.37
simulannealbnd:,30.00,0.32,7.37
MCTS:,30.00,0.76,11.27
random:,30.00,0.11,7.63


Data_cc3a2d5_k5_1_4_9_10_0.01_LSTM,,,
cc3a2d5_k5_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.71,8.97
random:,30.00,0.13,7.90


cc3a2d5_k5_2.txt
cmaes:,30.00,0.30,5.83
simulannealbnd:,30.00,0.39,11.00
MCTS:,30.00,0.86,14.50
random:,30.00,0.18,12.30


cc3a2d5_k5_3.txt
cmaes:,30.00,0.39,9.97
simulannealbnd:,30.00,0.37,10.10
MCTS:,30.00,0.81,12.87
random:,30.00,0.11,7.60


Data_cc3a3_k1_1_4_9_10_0.05_LSTM,,,
cc3a3_k1_1.txt
cmaes:,30.00,1.63,47.97
simulannealbnd:,28.00,4.18,114.04
MCTS:,30.00,3.35,89.00
random:,30.00,1.78,119.73


cc3a3_k1_2.txt
cmaes:,30.00,1.04,40.33
simulannealbnd:,30.00,1.36,55.37
MCTS:,30.00,1.43,34.90
random:,30.00,0.60,43.50


cc3a3_k1_3.txt
cmaes:,30.00,1.00,36.27
simulannealbnd:,30.00,1.32,52.10
MCTS:,30.00,1.26,28.03
random:,30.00,0.45,32.10


Data_cc3a3_k2_1_4_9_10_0.05_LSTM,,,
cc3a3_k2_1.txt
cmaes:,30.00,1.72,48.20
simulannealbnd:,30.00,0.90,26.73
MCTS:,30.00,1.12,21.97
random:,30.00,0.40,23.57


cc3a3_k2_2.txt
cmaes:,30.00,0.64,19.37
simulannealbnd:,30.00,1.36,46.43
MCTS:,30.00,1.82,34.53
random:,30.00,0.56,35.30


cc3a3_k2_3.txt
cmaes:,30.00,0.67,19.97
simulannealbnd:,30.00,1.17,42.30
MCTS:,30.00,1.36,26.23
random:,30.00,0.60,38.87


Data_cc3a3_k3_1_4_9_10_0.05_LSTM,,,
cc3a3_k3_1.txt
cmaes:,29.00,3.12,112.34
simulannealbnd:,30.00,3.78,119.40
MCTS:,30.00,1.35,27.50
random:,30.00,1.32,85.50


cc3a3_k3_2.txt
cmaes:,19.00,6.22,238.95
simulannealbnd:,27.00,7.35,255.63
MCTS:,22.00,14.40,475.64
random:,13.00,8.84,650.08


cc3a3_k3_3.txt
cmaes:,30.00,0.92,35.63
simulannealbnd:,30.00,1.22,50.10
MCTS:,30.00,1.56,40.37
random:,30.00,0.62,46.77


Data_cc3a3_k4_1_4_9_10_0.05_LSTM,,,
cc3a3_k4_1.txt
cmaes:,30.00,1.78,52.97
simulannealbnd:,30.00,1.01,33.00
MCTS:,30.00,1.68,37.87
random:,30.00,0.44,27.57


cc3a3_k4_2.txt
cmaes:,29.00,4.31,127.97
simulannealbnd:,30.00,2.44,92.97
MCTS:,30.00,2.98,78.70
random:,30.00,1.55,103.97


cc3a3_k4_3.txt
cmaes:,30.00,1.56,60.67
simulannealbnd:,30.00,1.11,43.27
MCTS:,30.00,1.37,30.40
random:,30.00,0.58,38.93


Data_cc3a3_k5_1_4_9_10_0.05_LSTM,,,
cc3a3_k5_1.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a3_k5_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


cc3a3_k5_3.txt
cmaes:,29.00,2.82,171.83
simulannealbnd:,29.00,2.82,156.48
MCTS:,30.00,5.82,269.37
random:,24.00,3.78,418.04


Data_cc3a3d10_k1_1_4_9_10_0.05_LSTM,,,
cc3a3d10_k1_1.txt
cmaes:,30.00,0.62,13.83
simulannealbnd:,30.00,0.46,15.53
MCTS:,30.00,1.25,29.03
random:,30.00,0.22,17.67


cc3a3d10_k1_2.txt
cmaes:,28.00,0.43,16.04
simulannealbnd:,30.00,0.33,9.33
MCTS:,30.00,0.54,8.63
random:,30.00,0.07,6.33


cc3a3d10_k1_3.txt
cmaes:,28.00,0.56,25.93
simulannealbnd:,30.00,0.39,17.30
MCTS:,30.00,0.62,15.50
random:,30.00,0.15,14.60


Data_cc3a3d10_k2_1_4_9_10_0.05_LSTM,,,
cc3a3d10_k2_1.txt
cmaes:,28.00,0.92,28.46
simulannealbnd:,30.00,0.58,20.50
MCTS:,30.00,0.80,15.53
random:,30.00,0.14,10.13


cc3a3d10_k2_2.txt
cmaes:,25.00,0.81,32.72
simulannealbnd:,30.00,1.23,52.53
MCTS:,30.00,1.28,41.40
random:,30.00,0.49,45.60


cc3a3d10_k2_3.txt
cmaes:,27.00,0.40,18.15
simulannealbnd:,30.00,0.34,15.70
MCTS:,30.00,0.53,14.03
random:,30.00,0.12,13.07


Data_cc3a3d10_k3_1_4_9_10_0.05_LSTM,,,
cc3a3d10_k3_1.txt
cmaes:,29.00,0.67,15.21
simulannealbnd:,30.00,0.35,9.17
MCTS:,30.00,0.64,8.53
random:,30.00,0.08,5.03


cc3a3d10_k3_2.txt
cmaes:,23.00,0.54,19.39
simulannealbnd:,30.00,0.32,9.17
MCTS:,30.00,1.11,22.90
random:,30.00,0.07,5.77


cc3a3d10_k3_3.txt
cmaes:,23.00,0.36,12.26
simulannealbnd:,30.00,0.36,9.83
MCTS:,30.00,0.61,10.30
random:,30.00,0.10,8.03


Data_cc3a3d10_k4_1_4_9_10_0.05_LSTM,,,
cc3a3d10_k4_1.txt
cmaes:,30.00,0.64,13.27
simulannealbnd:,30.00,0.46,12.83
MCTS:,30.00,0.70,10.07
random:,30.00,0.16,11.03


cc3a3d10_k4_2.txt
cmaes:,30.00,0.53,19.73
simulannealbnd:,30.00,0.47,15.10
MCTS:,30.00,0.74,12.90
random:,30.00,0.14,11.43


cc3a3d10_k4_3.txt
cmaes:,21.00,0.41,17.33
simulannealbnd:,30.00,0.42,17.70
MCTS:,30.00,0.52,8.90
random:,30.00,0.10,9.30


Data_cc3a3d10_k5_1_4_9_10_0.05_LSTM,,,
cc3a3d10_k5_1.txt
cmaes:,25.00,0.74,18.96
simulannealbnd:,30.00,0.33,8.07
MCTS:,30.00,0.93,17.23
random:,30.00,0.14,9.53


cc3a3d10_k5_2.txt
cmaes:,23.00,1.34,60.22
simulannealbnd:,30.00,1.29,52.27
MCTS:,30.00,1.65,55.67
