random:,0.00,NaN,NaN


s1c2_k2_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,1.00,17.33,626.00
random:,0.00,NaN,NaN


s1c2_k2_3.txt
cmaes:,1.00,9.65,450.00
simulannealbnd:,1.00,8.63,406.00
random:,0.00,NaN,NaN


Data_s1c2_k3_2_4_9_10_0.01_LSTM,,,
s1c2_k3_1.txt
cmaes:,2.00,2.58,145.50
simulannealbnd:,4.00,9.95,391.25
random:,0.00,NaN,NaN


s1c2_k3_2.txt
cmaes:,6.00,13.67,525.50
simulannealbnd:,3.00,21.88,673.00
random:,0.00,NaN,NaN


s1c2_k3_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,1.00,31.14,918.00
random:,2.00,8.21,882.00


Data_s1c2_k4_2_4_9_10_0.01_LSTM,,,
s1c2_k4_1.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


s1c2_k4_2.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


s1c2_k4_3.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,0.00,NaN,NaN
random:,0.00,NaN,NaN


Data_s1c2_k5_2_4_9_10_0.01_LSTM,,,
s1c2_k5_1.txt
cmaes:,0.00,NaN,NaN
simulannealbnd:,1.00,44.22,869.00
MCTS:,0.00,NaN,NaN
random:,0.00,NaN,NaN


s1c2_k5_2.txt
cmaes:,1.00,29.47,703.00
simulannealbnd:,6.00,29.08,638.67
MCTS:,0.00,NaN,NaN
random:,1.00,12.43,993.00


s1c2_k5_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,1.33,32.17
random:,30.00,0.17,13.73


Data_s1c3_k1_2_4_9_10_0.05_LSTM,,,
s1c3_k1_1.txt
cmaes:,9.00,8.50,362.22
simulannealbnd:,26.00,4.32,209.19
random:,30.00,2.21,250.13


s1c3_k1_2.txt
cmaes:,17.00,5.83,319.18
simulannealbnd:,28.00,6.45,293.68
random:,24.00,3.13,387.12


s1c3_k1_3.txt
cmaes:,18.00,6.01,282.56
simulannealbnd:,30.00,5.19,253.33
random:,29.00,1.86,243.07


Data_s1c3_k2_2_4_9_10_0.05_LSTM,,,
s1c3_k2_1.txt
cmaes:,15.00,9.23,394.40
simulannealbnd:,24.00,10.39,388.25
random:,15.00,4.02,431.20


s1c3_k2_2.txt
cmaes:,8.00,3.42,199.88
simulannealbnd:,26.00,9.50,395.00
random:,28.00,3.14,366.93


s1c3_k2_3.txt
cmaes:,16.00,6.80,320.56
simulannealbnd:,24.00,7.38,325.46
random:,21.00,2.63,329.48


Data_s1c3_k3_2_4_9_10_0.05_LSTM,,,
s1c3_k3_1.txt
cmaes:,19.00,5.04,269.53
simulannealbnd:,26.00,6.32,271.38
random:,25.00,3.21,337.24


s1c3_k3_2.txt
cmaes:,12.00,6.25,318.50
simulannealbnd:,29.00,4.83,228.14
random:,28.00,2.97,338.21


s1c3_k3_3.txt
cmaes:,26.00,6.16,305.85
simulannealbnd:,29.00,6.36,272.55
random:,27.00,2.03,231.89


Data_s1c3_k4_2_4_9_10_0.05_LSTM,,,
s1c3_k4_1.txt
cmaes:,4.00,9.47,415.75
simulannealbnd:,23.00,12.26,470.91
random:,14.00,4.09,408.79


s1c3_k4_2.txt
cmaes:,6.00,9.05,396.00
simulannealbnd:,22.00,12.61,488.91
random:,16.00,4.99,584.00


s1c3_k4_3.txt
cmaes:,17.00,4.35,279.00
simulannealbnd:,19.00,7.30,326.95
random:,22.00,3.10,389.82


Data_s1c3_k5_2_4_9_10_0.05_LSTM,,,
