MCTS:,30.00,0.46,2.30
random:,30.00,0.05,2.97


s1c1_k5_2.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.44,3.03
random:,30.00,0.03,2.03


s1c1_k5_3.txt
cmaes:,30.00,0.21,4.40
simulannealbnd:,30.00,0.21,3.00
MCTS:,30.00,0.40,1.00
random:,30.00,0.04,2.23


Data_s1c2_k1_2_4_9_10_0.01_LSTM,,,
s1c2_k1_1.txt
cmaes:,30.00,0.51,5.40
simulannealbnd:,30.00,0.27,3.77
MCTS:,30.00,0.50,3.17
random:,30.00,0.04,2.47


s1c2_k1_2.txt
cmaes:,30.00,0.24,2.83
simulannealbnd:,30.00,0.24,3.30
MCTS:,30.00,0.36,2.00
random:,30.00,0.03,2.17


s1c2_k1_3.txt
cmaes:,30.00,0.22,3.83
simulannealbnd:,30.00,0.23,3.57
MCTS:,30.00,0.38,1.00
random:,30.00,0.03,1.93


Data_s1c2_k2_2_4_9_10_0.01_LSTM,,,
s1c2_k2_1.txt
cmaes:,30.00,0.48,4.03
simulannealbnd:,30.00,0.26,2.93
MCTS:,30.00,0.40,1.00
random:,30.00,0.03,1.73


s1c2_k2_2.txt
cmaes:,30.00,0.30,4.77
simulannealbnd:,30.00,0.25,3.57
MCTS:,30.00,0.38,2.00
random:,30.00,0.02,1.73


s1c2_k2_3.txt
cmaes:,30.00,0.35,6.97
simulannealbnd:,30.00,0.26,3.37
MCTS:,30.00,0.38,1.93
random:,30.00,0.02,1.67


Data_s1c2_k3_2_4_9_10_0.01_LSTM,,,
s1c2_k3_1.txt
cmaes:,30.00,0.25,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,0.44,3.53
random:,30.00,0.05,2.80


s1c2_k3_2.txt
cmaes:,30.00,0.28,4.67
simulannealbnd:,30.00,0.22,3.23
MCTS:,30.00,0.38,1.97
random:,30.00,0.03,2.33


s1c2_k3_3.txt
cmaes:,30.00,0.22,3.87
simulannealbnd:,30.00,0.25,3.97
MCTS:,30.00,0.39,1.70
random:,30.00,0.03,2.03


Data_s1c2_k4_2_4_9_10_0.01_LSTM,,,
s1c2_k4_1.txt
cmaes:,30.00,0.53,4.93
simulannealbnd:,30.00,0.30,3.87
MCTS:,30.00,0.47,1.00
random:,30.00,0.07,2.83


s1c2_k4_2.txt
cmaes:,30.00,0.08,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.38,1.90
random:,30.00,0.02,1.80


s1c2_k4_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.46,2.30
random:,30.00,0.03,2.00


Data_s1c2_k5_2_4_9_10_0.01_LSTM,,,
s1c2_k5_1.txt
cmaes:,30.00,0.24,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.43,2.93
random:,30.00,0.05,2.77


s1c2_k5_2.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.07,1.00
MCTS:,30.00,0.37,1.00
random:,30.00,0.03,2.07


s1c2_k5_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.06,1.00
MCTS:,30.00,0.37,1.00
random:,30.00,0.03,2.23


Data_s1c3_k1_2_4_9_10_0.05_LSTM,,,
s1c3_k1_1.txt
cmaes:,30.00,0.54,1.00
simulannealbnd:,30.00,0.24,1.00
MCTS:,30.00,0.76,3.10
random:,30.00,0.12,2.60


s1c3_k1_2.txt
cmaes:,30.00,0.09,1.00
simulannealbnd:,30.00,0.14,1.00
MCTS:,30.00,0.46,2.23
random:,30.00,0.05,1.93


s1c3_k1_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.09,1.00
MCTS:,30.00,0.60,3.97
random:,30.00,0.07,3.10


Data_s1c3_k2_2_4_9_10_0.05_LSTM,,,
s1c3_k2_1.txt
cmaes:,30.00,0.51,1.00
simulannealbnd:,30.00,0.24,1.00
MCTS:,30.00,0.57,1.00
random:,30.00,0.09,1.40


s1c3_k2_2.txt
cmaes:,30.00,0.09,1.00
simulannealbnd:,30.00,0.15,1.00
MCTS:,30.00,0.60,3.00
random:,30.00,0.06,2.73


s1c3_k2_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.08,1.00
MCTS:,30.00,0.52,2.27
random:,30.00,0.04,1.63


Data_s1c3_k3_2_4_9_10_0.05_LSTM,,,
s1c3_k3_1.txt
cmaes:,30.00,0.48,1.00
simulannealbnd:,30.00,0.23,1.00
MCTS:,30.00,0.73,2.50
random:,30.00,0.08,1.80


s1c3_k3_2.txt
cmaes:,30.00,0.10,1.00
simulannealbnd:,30.00,0.15,1.00
MCTS:,30.00,0.54,3.13
random:,30.00,0.04,1.73


s1c3_k3_3.txt
cmaes:,30.00,0.07,1.00
simulannealbnd:,30.00,0.10,1.00
MCTS:,30.00,0.63,4.47
random:,30.00,0.10,3.47


Data_s1c3_k4_2_4_9_10_0.05_LSTM,,,
s1c3_k4_1.txt
cmaes:,30.00,0.50,1.00
simulannealbnd:,30.00,0.28,1.00
MCTS:,30.00,0.86,3.27
random:,30.00,0.14,2.47


s1c3_k4_2.txt
cmaes:,30.00,0.11,1.00
simulannealbnd:,30.00,0.14,1.00
MCTS:,30.00,0.56,3.40
random:,30.00,0.06,2.40


s1c3_k4_3.txt
cmaes:,30.00,0.06,1.00
simulannealbnd:,30.00,0.12,1.00
MCTS:,30.00,0.55,2.40
random:,30.00,0.04,1.53


Data_s1c3_k5_2_4_9_10_0.05_LSTM,,,
s1c3_k5_1.txt
cmaes:,30.00,0.51,1.00
simulannealbnd:,30.00,0.24,1.00
MCTS:,30.00,1.01,5.07
random:,30.00,0.15,3.23


s1c3_k5_2.txt
